date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:33	2419/2419	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2017:23:33%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F06%2F10%2Fcl-who%2F&format=xml	malisper.me/wp-json/oembed/1.0/embed81c7	(from http://malisper.me/2015/06/10/cl-who/)
13:23:33	30871/30871	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:33%20GMT	http://malisper.me/2015/11/10/defmemo/?replytocom=1576	malisper.me/2015/11/10/defmemo/index043d.html	(from http://malisper.me/2015/11/10/defmemo/)
13:23:34	2320/2320	---MC-	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2017:23:33%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F06%2F02%2Fautomatically-binding-gensyms%2F	malisper.me/wp-json/oembed/1.0/embedb242.json	(from http://malisper.me/2015/06/02/automatically-binding-gensyms/)
13:23:34	30881/30881	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:33%20GMT	http://malisper.me/2015/11/10/defmemo/?replytocom=1578	malisper.me/2015/11/10/defmemo/index9648.html	(from http://malisper.me/2015/11/10/defmemo/)
13:23:34	2534/2534	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2017:23:33%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F06%2F02%2Fautomatically-binding-gensyms%2F&format=xml	malisper.me/wp-json/oembed/1.0/embed05c6	(from http://malisper.me/2015/06/02/automatically-binding-gensyms/)
13:23:34	30872/30872	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:34%20GMT	http://malisper.me/2015/11/10/defmemo/?replytocom=1601	malisper.me/2015/11/10/defmemo/index85b9.html	(from http://malisper.me/2015/11/10/defmemo/)
13:23:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2017:23:34%20GMT	http://malisper.me/?p=1016	malisper.me/index8d1b.html	(from http://malisper.me/2015/10/13/or/)
13:23:34	2305/2305	---MC-	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2017:23:34%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F05%2F31%2Fefficiently-building-lists%2F	malisper.me/wp-json/oembed/1.0/embed31f2.json	(from http://malisper.me/2015/05/31/efficiently-building-lists/)
13:23:35	5044/5044	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d3ef172aed7ecfe47c3333e2709d1d29-gzip%22	http://malisper.me/2015/10/13/or/feed/	malisper.me/2015/10/13/or/feed/index.html	(from http://malisper.me/2015/10/13/or/)
13:23:35	2519/2519	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2017:23:34%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F05%2F31%2Fefficiently-building-lists%2F&format=xml	malisper.me/wp-json/oembed/1.0/embedac8f	(from http://malisper.me/2015/05/31/efficiently-building-lists/)
